Date,Country/Region,Confirmed,Death,Recovered,Active,Mortality_Rate,Recovered_Rate
1/24/20,Mali,0,0,0,0,0.0,0.0
1/25/20,Mali,0,0,0,0,0.0,0.0
1/26/20,Mali,0,0,0,0,0.0,0.0
1/27/20,Mali,0,0,0,0,0.0,0.0
1/28/20,Mali,0,0,0,0,0.0,0.0
1/29/20,Mali,0,0,0,0,0.0,0.0
1/30/20,Mali,0,0,0,0,0.0,0.0
1/31/20,Mali,0,0,0,0,0.0,0.0
2/1/20,Mali,0,0,0,0,0.0,0.0
2/2/20,Mali,0,0,0,0,0.0,0.0
2/3/20,Mali,0,0,0,0,0.0,0.0
2/4/20,Mali,0,0,0,0,0.0,0.0
2/5/20,Mali,0,0,0,0,0.0,0.0
2/6/20,Mali,0,0,0,0,0.0,0.0
2/7/20,Mali,0,0,0,0,0.0,0.0
2/8/20,Mali,0,0,0,0,0.0,0.0
2/9/20,Mali,0,0,0,0,0.0,0.0
2/10/20,Mali,0,0,0,0,0.0,0.0
2/11/20,Mali,0,0,0,0,0.0,0.0
2/12/20,Mali,0,0,0,0,0.0,0.0
2/13/20,Mali,0,0,0,0,0.0,0.0
2/14/20,Mali,0,0,0,0,0.0,0.0
2/15/20,Mali,0,0,0,0,0.0,0.0
2/16/20,Mali,0,0,0,0,0.0,0.0
2/17/20,Mali,0,0,0,0,0.0,0.0
2/18/20,Mali,0,0,0,0,0.0,0.0
2/19/20,Mali,0,0,0,0,0.0,0.0
2/20/20,Mali,0,0,0,0,0.0,0.0
2/21/20,Mali,0,0,0,0,0.0,0.0
2/22/20,Mali,0,0,0,0,0.0,0.0
2/23/20,Mali,0,0,0,0,0.0,0.0
2/24/20,Mali,0,0,0,0,0.0,0.0
2/25/20,Mali,0,0,0,0,0.0,0.0
2/26/20,Mali,0,0,0,0,0.0,0.0
2/27/20,Mali,0,0,0,0,0.0,0.0
2/28/20,Mali,0,0,0,0,0.0,0.0
2/29/20,Mali,0,0,0,0,0.0,0.0
3/1/20,Mali,0,0,0,0,0.0,0.0
3/2/20,Mali,0,0,0,0,0.0,0.0
3/3/20,Mali,0,0,0,0,0.0,0.0
3/4/20,Mali,0,0,0,0,0.0,0.0
3/5/20,Mali,0,0,0,0,0.0,0.0
3/6/20,Mali,0,0,0,0,0.0,0.0
3/7/20,Mali,0,0,0,0,0.0,0.0
3/8/20,Mali,0,0,0,0,0.0,0.0
3/9/20,Mali,0,0,0,0,0.0,0.0
3/10/20,Mali,0,0,0,0,0.0,0.0
3/11/20,Mali,0,0,0,0,0.0,0.0
3/12/20,Mali,0,0,0,0,0.0,0.0
3/13/20,Mali,0,0,0,0,0.0,0.0
3/14/20,Mali,0,0,0,0,0.0,0.0
3/15/20,Mali,0,0,0,0,0.0,0.0
3/16/20,Mali,0,0,0,0,0.0,0.0
3/17/20,Mali,0,0,0,0,0.0,0.0
3/18/20,Mali,0,0,0,0,0.0,0.0
3/19/20,Mali,0,0,0,0,0.0,0.0
3/20/20,Mali,0,0,0,0,0.0,0.0
3/21/20,Mali,0,0,0,0,0.0,0.0
3/22/20,Mali,0,0,0,0,0.0,0.0
3/23/20,Mali,0,0,0,0,0.0,0.0
3/24/20,Mali,0,0,0,0,0.0,0.0
3/25/20,Mali,2,0,0,2,0.0,0.0
3/26/20,Mali,4,0,0,4,0.0,0.0
3/27/20,Mali,11,0,0,11,0.0,0.0
3/28/20,Mali,18,0,0,18,0.0,0.0
3/29/20,Mali,18,1,0,17,5.56,0.0
3/30/20,Mali,25,2,0,23,8.0,0.0
3/31/20,Mali,28,2,0,26,7.14,0.0
4/1/20,Mali,31,3,0,28,9.68,0.0
4/2/20,Mali,36,3,0,33,8.33,0.0
1/23/20,Malta,0,0,0,0,0.0,0.0
1/24/20,Malta,0,0,0,0,0.0,0.0
1/25/20,Malta,0,0,0,0,0.0,0.0
1/26/20,Malta,0,0,0,0,0.0,0.0
1/27/20,Malta,0,0,0,0,0.0,0.0
1/28/20,Malta,0,0,0,0,0.0,0.0
1/29/20,Malta,0,0,0,0,0.0,0.0
1/30/20,Malta,0,0,0,0,0.0,0.0
1/31/20,Malta,0,0,0,0,0.0,0.0
2/1/20,Malta,0,0,0,0,0.0,0.0
2/2/20,Malta,0,0,0,0,0.0,0.0
2/3/20,Malta,0,0,0,0,0.0,0.0
2/4/20,Malta,0,0,0,0,0.0,0.0
2/5/20,Malta,0,0,0,0,0.0,0.0
2/6/20,Malta,0,0,0,0,0.0,0.0
2/7/20,Malta,0,0,0,0,0.0,0.0
2/8/20,Malta,0,0,0,0,0.0,0.0
2/9/20,Malta,0,0,0,0,0.0,0.0
2/10/20,Malta,0,0,0,0,0.0,0.0
2/11/20,Malta,0,0,0,0,0.0,0.0
2/12/20,Malta,0,0,0,0,0.0,0.0
2/13/20,Malta,0,0,0,0,0.0,0.0
2/14/20,Malta,0,0,0,0,0.0,0.0
2/15/20,Malta,0,0,0,0,0.0,0.0
2/16/20,Malta,0,0,0,0,0.0,0.0
2/17/20,Malta,0,0,0,0,0.0,0.0
2/18/20,Malta,0,0,0,0,0.0,0.0
2/19/20,Malta,0,0,0,0,0.0,0.0
2/20/20,Malta,0,0,0,0,0.0,0.0
2/21/20,Malta,0,0,0,0,0.0,0.0
2/22/20,Malta,0,0,0,0,0.0,0.0
2/23/20,Malta,0,0,0,0,0.0,0.0
2/24/20,Malta,0,0,0,0,0.0,0.0
2/25/20,Malta,0,0,0,0,0.0,0.0
2/26/20,Malta,0,0,0,0,0.0,0.0
2/27/20,Malta,0,0,0,0,0.0,0.0
2/28/20,Malta,0,0,0,0,0.0,0.0
2/29/20,Malta,0,0,0,0,0.0,0.0
3/1/20,Malta,0,0,0,0,0.0,0.0
3/2/20,Malta,0,0,0,0,0.0,0.0
3/3/20,Malta,0,0,0,0,0.0,0.0
3/4/20,Malta,0,0,0,0,0.0,0.0
3/5/20,Malta,0,0,0,0,0.0,0.0
3/6/20,Malta,0,0,0,0,0.0,0.0
3/7/20,Malta,3,0,0,3,0.0,0.0
3/8/20,Malta,3,0,0,3,0.0,0.0
3/9/20,Malta,3,0,0,3,0.0,0.0
3/10/20,Malta,5,0,0,5,0.0,0.0
3/11/20,Malta,6,0,0,6,0.0,0.0
3/12/20,Malta,6,0,0,6,0.0,0.0
3/13/20,Malta,12,0,1,11,0.0,8.33
3/14/20,Malta,18,0,1,17,0.0,5.56
3/15/20,Malta,21,0,1,20,0.0,4.76
3/16/20,Malta,30,0,2,28,0.0,6.67
3/17/20,Malta,38,0,2,36,0.0,5.26
3/18/20,Malta,38,0,2,36,0.0,5.26
3/19/20,Malta,53,0,2,51,0.0,3.77
3/20/20,Malta,64,0,2,62,0.0,3.12
3/21/20,Malta,73,0,2,71,0.0,2.74
3/22/20,Malta,90,0,2,88,0.0,2.22
3/23/20,Malta,107,0,2,105,0.0,1.87
3/24/20,Malta,110,0,2,108,0.0,1.82
3/25/20,Malta,129,0,2,127,0.0,1.55
3/26/20,Malta,134,0,2,132,0.0,1.49
3/27/20,Malta,139,0,2,137,0.0,1.44
3/28/20,Malta,149,0,2,147,0.0,1.34
3/29/20,Malta,151,0,2,149,0.0,1.32
3/30/20,Malta,156,0,2,154,0.0,1.28
3/31/20,Malta,169,0,2,167,0.0,1.18
4/1/20,Malta,188,0,2,186,0.0,1.06
4/2/20,Malta,196,0,2,194,0.0,1.02
1/23/20,Mauritania,0,0,0,0,0.0,0.0
1/24/20,Mauritania,0,0,0,0,0.0,0.0
1/25/20,Mauritania,0,0,0,0,0.0,0.0
1/26/20,Mauritania,0,0,0,0,0.0,0.0
1/27/20,Mauritania,0,0,0,0,0.0,0.0
1/28/20,Mauritania,0,0,0,0,0.0,0.0
1/29/20,Mauritania,0,0,0,0,0.0,0.0
1/30/20,Mauritania,0,0,0,0,0.0,0.0
1/31/20,Mauritania,0,0,0,0,0.0,0.0
2/1/20,Mauritania,0,0,0,0,0.0,0.0
2/2/20,Mauritania,0,0,0,0,0.0,0.0
2/3/20,Mauritania,0,0,0,0,0.0,0.0
2/4/20,Mauritania,0,0,0,0,0.0,0.0
2/5/20,Mauritania,0,0,0,0,0.0,0.0
2/6/20,Mauritania,0,0,0,0,0.0,0.0
2/7/20,Mauritania,0,0,0,0,0.0,0.0
2/8/20,Mauritania,0,0,0,0,0.0,0.0
2/9/20,Mauritania,0,0,0,0,0.0,0.0
2/10/20,Mauritania,0,0,0,0,0.0,0.0
2/11/20,Mauritania,0,0,0,0,0.0,0.0
2/12/20,Mauritania,0,0,0,0,0.0,0.0
2/13/20,Mauritania,0,0,0,0,0.0,0.0
2/14/20,Mauritania,0,0,0,0,0.0,0.0
2/15/20,Mauritania,0,0,0,0,0.0,0.0
2/16/20,Mauritania,0,0,0,0,0.0,0.0
2/17/20,Mauritania,0,0,0,0,0.0,0.0
2/18/20,Mauritania,0,0,0,0,0.0,0.0
2/19/20,Mauritania,0,0,0,0,0.0,0.0
2/20/20,Mauritania,0,0,0,0,0.0,0.0
2/21/20,Mauritania,0,0,0,0,0.0,0.0
2/22/20,Mauritania,0,0,0,0,0.0,0.0
2/23/20,Mauritania,0,0,0,0,0.0,0.0
2/24/20,Mauritania,0,0,0,0,0.0,0.0
2/25/20,Mauritania,0,0,0,0,0.0,0.0
2/26/20,Mauritania,0,0,0,0,0.0,0.0
2/27/20,Mauritania,0,0,0,0,0.0,0.0
2/28/20,Mauritania,0,0,0,0,0.0,0.0
2/29/20,Mauritania,0,0,0,0,0.0,0.0
3/1/20,Mauritania,0,0,0,0,0.0,0.0
3/2/20,Mauritania,0,0,0,0,0.0,0.0
3/3/20,Mauritania,0,0,0,0,0.0,0.0
3/4/20,Mauritania,0,0,0,0,0.0,0.0
3/5/20,Mauritania,0,0,0,0,0.0,0.0
3/6/20,Mauritania,0,0,0,0,0.0,0.0
3/7/20,Mauritania,0,0,0,0,0.0,0.0
3/8/20,Mauritania,0,0,0,0,0.0,0.0
3/9/20,Mauritania,0,0,0,0,0.0,0.0
3/10/20,Mauritania,0,0,0,0,0.0,0.0
3/11/20,Mauritania,0,0,0,0,0.0,0.0
3/12/20,Mauritania,0,0,0,0,0.0,0.0
3/13/20,Mauritania,0,0,0,0,0.0,0.0
3/14/20,Mauritania,1,0,0,1,0.0,0.0
3/15/20,Mauritania,1,0,0,1,0.0,0.0
3/16/20,Mauritania,1,0,0,1,0.0,0.0
3/17/20,Mauritania,1,0,0,1,0.0,0.0
3/18/20,Mauritania,1,0,0,1,0.0,0.0
3/19/20,Mauritania,2,0,0,2,0.0,0.0
3/20/20,Mauritania,2,0,0,2,0.0,0.0
3/21/20,Mauritania,2,0,0,2,0.0,0.0
3/22/20,Mauritania,2,0,0,2,0.0,0.0
3/23/20,Mauritania,2,0,0,2,0.0,0.0
3/24/20,Mauritania,2,0,0,2,0.0,0.0
3/25/20,Mauritania,2,0,0,2,0.0,0.0
3/26/20,Mauritania,3,0,0,3,0.0,0.0
3/27/20,Mauritania,3,0,0,3,0.0,0.0
3/28/20,Mauritania,5,0,0,5,0.0,0.0
3/29/20,Mauritania,5,0,2,3,0.0,40.0
3/30/20,Mauritania,5,1,2,2,20.0,40.0
3/31/20,Mauritania,6,1,2,3,16.67,33.33
4/1/20,Mauritania,6,1,2,3,16.67,33.33
4/2/20,Mauritania,6,1,2,3,16.67,33.33
1/23/20,Mauritius,0,0,0,0,0.0,0.0
1/24/20,Mauritius,0,0,0,0,0.0,0.0
1/25/20,Mauritius,0,0,0,0,0.0,0.0
1/26/20,Mauritius,0,0,0,0,0.0,0.0
1/27/20,Mauritius,0,0,0,0,0.0,0.0
1/28/20,Mauritius,0,0,0,0,0.0,0.0
1/29/20,Mauritius,0,0,0,0,0.0,0.0
1/30/20,Mauritius,0,0,0,0,0.0,0.0
1/31/20,Mauritius,0,0,0,0,0.0,0.0
2/1/20,Mauritius,0,0,0,0,0.0,0.0
2/2/20,Mauritius,0,0,0,0,0.0,0.0
2/3/20,Mauritius,0,0,0,0,0.0,0.0
2/4/20,Mauritius,0,0,0,0,0.0,0.0
2/5/20,Mauritius,0,0,0,0,0.0,0.0
2/6/20,Mauritius,0,0,0,0,0.0,0.0
2/7/20,Mauritius,0,0,0,0,0.0,0.0
2/8/20,Mauritius,0,0,0,0,0.0,0.0
2/9/20,Mauritius,0,0,0,0,0.0,0.0
2/10/20,Mauritius,0,0,0,0,0.0,0.0
2/11/20,Mauritius,0,0,0,0,0.0,0.0
2/12/20,Mauritius,0,0,0,0,0.0,0.0
2/13/20,Mauritius,0,0,0,0,0.0,0.0
2/14/20,Mauritius,0,0,0,0,0.0,0.0
2/15/20,Mauritius,0,0,0,0,0.0,0.0
2/16/20,Mauritius,0,0,0,0,0.0,0.0
2/17/20,Mauritius,0,0,0,0,0.0,0.0
2/18/20,Mauritius,0,0,0,0,0.0,0.0
2/19/20,Mauritius,0,0,0,0,0.0,0.0
2/20/20,Mauritius,0,0,0,0,0.0,0.0
2/21/20,Mauritius,0,0,0,0,0.0,0.0
2/22/20,Mauritius,0,0,0,0,0.0,0.0
2/23/20,Mauritius,0,0,0,0,0.0,0.0
2/24/20,Mauritius,0,0,0,0,0.0,0.0
2/25/20,Mauritius,0,0,0,0,0.0,0.0
2/26/20,Mauritius,0,0,0,0,0.0,0.0
2/27/20,Mauritius,0,0,0,0,0.0,0.0
2/28/20,Mauritius,0,0,0,0,0.0,0.0
2/29/20,Mauritius,0,0,0,0,0.0,0.0
3/1/20,Mauritius,0,0,0,0,0.0,0.0
3/2/20,Mauritius,0,0,0,0,0.0,0.0
3/3/20,Mauritius,0,0,0,0,0.0,0.0
3/4/20,Mauritius,0,0,0,0,0.0,0.0
3/5/20,Mauritius,0,0,0,0,0.0,0.0
3/6/20,Mauritius,0,0,0,0,0.0,0.0
3/7/20,Mauritius,0,0,0,0,0.0,0.0
3/8/20,Mauritius,0,0,0,0,0.0,0.0
3/9/20,Mauritius,0,0,0,0,0.0,0.0
3/10/20,Mauritius,0,0,0,0,0.0,0.0
3/11/20,Mauritius,0,0,0,0,0.0,0.0
3/12/20,Mauritius,0,0,0,0,0.0,0.0
3/13/20,Mauritius,0,0,0,0,0.0,0.0
3/14/20,Mauritius,0,0,0,0,0.0,0.0
3/15/20,Mauritius,0,0,0,0,0.0,0.0
3/16/20,Mauritius,0,0,0,0,0.0,0.0
3/17/20,Mauritius,0,0,0,0,0.0,0.0
3/18/20,Mauritius,3,0,0,3,0.0,0.0
3/19/20,Mauritius,3,0,0,3,0.0,0.0
3/20/20,Mauritius,12,0,0,12,0.0,0.0
3/21/20,Mauritius,14,1,0,13,7.14,0.0
3/22/20,Mauritius,28,2,0,26,7.14,0.0
3/23/20,Mauritius,36,2,0,34,5.56,0.0
3/24/20,Mauritius,42,2,0,40,4.76,0.0
3/25/20,Mauritius,48,2,0,46,4.17,0.0
3/26/20,Mauritius,81,2,0,79,2.47,0.0
3/27/20,Mauritius,94,2,0,92,2.13,0.0
3/28/20,Mauritius,102,2,0,100,1.96,0.0
3/29/20,Mauritius,107,3,0,104,2.8,0.0
3/30/20,Mauritius,128,3,0,125,2.34,0.0
3/31/20,Mauritius,143,5,0,138,3.5,0.0
4/1/20,Mauritius,161,6,0,155,3.73,0.0
4/2/20,Mauritius,169,7,0,162,4.14,0.0
1/23/20,Mexico,0,0,0,0,0.0,0.0
1/24/20,Mexico,0,0,0,0,0.0,0.0
1/25/20,Mexico,0,0,0,0,0.0,0.0
1/26/20,Mexico,0,0,0,0,0.0,0.0
1/27/20,Mexico,0,0,0,0,0.0,0.0
1/28/20,Mexico,0,0,0,0,0.0,0.0
1/29/20,Mexico,0,0,0,0,0.0,0.0
1/30/20,Mexico,0,0,0,0,0.0,0.0
1/31/20,Mexico,0,0,0,0,0.0,0.0
2/1/20,Mexico,0,0,0,0,0.0,0.0
2/2/20,Mexico,0,0,0,0,0.0,0.0
2/3/20,Mexico,0,0,0,0,0.0,0.0
2/4/20,Mexico,0,0,0,0,0.0,0.0
2/5/20,Mexico,0,0,0,0,0.0,0.0
2/6/20,Mexico,0,0,0,0,0.0,0.0
2/7/20,Mexico,0,0,0,0,0.0,0.0
2/8/20,Mexico,0,0,0,0,0.0,0.0
2/9/20,Mexico,0,0,0,0,0.0,0.0
2/10/20,Mexico,0,0,0,0,0.0,0.0
2/11/20,Mexico,0,0,0,0,0.0,0.0
2/12/20,Mexico,0,0,0,0,0.0,0.0
2/13/20,Mexico,0,0,0,0,0.0,0.0
2/14/20,Mexico,0,0,0,0,0.0,0.0
2/15/20,Mexico,0,0,0,0,0.0,0.0
2/16/20,Mexico,0,0,0,0,0.0,0.0
2/17/20,Mexico,0,0,0,0,0.0,0.0
2/18/20,Mexico,0,0,0,0,0.0,0.0
2/19/20,Mexico,0,0,0,0,0.0,0.0
2/20/20,Mexico,0,0,0,0,0.0,0.0
2/21/20,Mexico,0,0,0,0,0.0,0.0
2/22/20,Mexico,0,0,0,0,0.0,0.0
2/23/20,Mexico,0,0,0,0,0.0,0.0
2/24/20,Mexico,0,0,0,0,0.0,0.0
2/25/20,Mexico,0,0,0,0,0.0,0.0
2/26/20,Mexico,0,0,0,0,0.0,0.0
2/27/20,Mexico,0,0,0,0,0.0,0.0
2/28/20,Mexico,1,0,0,1,0.0,0.0
2/29/20,Mexico,4,0,0,4,0.0,0.0
3/1/20,Mexico,5,0,0,5,0.0,0.0
3/2/20,Mexico,5,0,0,5,0.0,0.0
3/3/20,Mexico,5,0,1,4,0.0,20.0
3/4/20,Mexico,5,0,1,4,0.0,20.0
3/5/20,Mexico,5,0,1,4,0.0,20.0
3/6/20,Mexico,6,0,1,5,0.0,16.67
3/7/20,Mexico,6,0,1,5,0.0,16.67
3/8/20,Mexico,7,0,1,6,0.0,14.29
3/9/20,Mexico,7,0,1,6,0.0,14.29
3/10/20,Mexico,7,0,4,3,0.0,57.14
3/11/20,Mexico,8,0,4,4,0.0,50.0
3/12/20,Mexico,12,0,4,8,0.0,33.33
3/13/20,Mexico,12,0,4,8,0.0,33.33
3/14/20,Mexico,26,0,4,22,0.0,15.38
3/15/20,Mexico,41,0,4,37,0.0,9.76
3/16/20,Mexico,53,0,4,49,0.0,7.55
3/17/20,Mexico,82,0,4,78,0.0,4.88
3/18/20,Mexico,93,0,4,89,0.0,4.3
3/19/20,Mexico,118,1,4,113,0.85,3.39
3/20/20,Mexico,164,1,4,159,0.61,2.44
3/21/20,Mexico,203,2,4,197,0.99,1.97
3/22/20,Mexico,251,2,4,245,0.8,1.59
3/23/20,Mexico,316,3,4,309,0.95,1.27
3/24/20,Mexico,367,4,4,359,1.09,1.09
3/25/20,Mexico,405,5,4,396,1.23,0.99
3/26/20,Mexico,475,6,4,465,1.26,0.84
3/27/20,Mexico,585,8,4,573,1.37,0.68
3/28/20,Mexico,717,12,4,701,1.67,0.56
3/29/20,Mexico,848,16,4,828,1.89,0.47
3/30/20,Mexico,993,20,35,938,2.01,3.52
3/31/20,Mexico,1094,28,35,1031,2.56,3.2
4/1/20,Mexico,1215,29,35,1151,2.39,2.88
4/2/20,Mexico,1378,37,35,1306,2.69,2.54
1/23/20,Moldova,0,0,0,0,0.0,0.0
1/24/20,Moldova,0,0,0,0,0.0,0.0
1/25/20,Moldova,0,0,0,0,0.0,0.0
1/26/20,Moldova,0,0,0,0,0.0,0.0
1/27/20,Moldova,0,0,0,0,0.0,0.0
1/28/20,Moldova,0,0,0,0,0.0,0.0
1/29/20,Moldova,0,0,0,0,0.0,0.0
1/30/20,Moldova,0,0,0,0,0.0,0.0
1/31/20,Moldova,0,0,0,0,0.0,0.0
2/1/20,Moldova,0,0,0,0,0.0,0.0
2/2/20,Moldova,0,0,0,0,0.0,0.0
2/3/20,Moldova,0,0,0,0,0.0,0.0
2/4/20,Moldova,0,0,0,0,0.0,0.0
2/5/20,Moldova,0,0,0,0,0.0,0.0
2/6/20,Moldova,0,0,0,0,0.0,0.0
2/7/20,Moldova,0,0,0,0,0.0,0.0
2/8/20,Moldova,0,0,0,0,0.0,0.0
2/9/20,Moldova,0,0,0,0,0.0,0.0
2/10/20,Moldova,0,0,0,0,0.0,0.0
2/11/20,Moldova,0,0,0,0,0.0,0.0
2/12/20,Moldova,0,0,0,0,0.0,0.0
2/13/20,Moldova,0,0,0,0,0.0,0.0
2/14/20,Moldova,0,0,0,0,0.0,0.0
2/15/20,Moldova,0,0,0,0,0.0,0.0
2/16/20,Moldova,0,0,0,0,0.0,0.0
2/17/20,Moldova,0,0,0,0,0.0,0.0
2/18/20,Moldova,0,0,0,0,0.0,0.0
2/19/20,Moldova,0,0,0,0,0.0,0.0
2/20/20,Moldova,0,0,0,0,0.0,0.0
2/21/20,Moldova,0,0,0,0,0.0,0.0
2/22/20,Moldova,0,0,0,0,0.0,0.0
2/23/20,Moldova,0,0,0,0,0.0,0.0
2/24/20,Moldova,0,0,0,0,0.0,0.0
2/25/20,Moldova,0,0,0,0,0.0,0.0
2/26/20,Moldova,0,0,0,0,0.0,0.0
2/27/20,Moldova,0,0,0,0,0.0,0.0
2/28/20,Moldova,0,0,0,0,0.0,0.0
2/29/20,Moldova,0,0,0,0,0.0,0.0
3/1/20,Moldova,0,0,0,0,0.0,0.0
3/2/20,Moldova,0,0,0,0,0.0,0.0
3/3/20,Moldova,0,0,0,0,0.0,0.0
3/4/20,Moldova,0,0,0,0,0.0,0.0
3/5/20,Moldova,0,0,0,0,0.0,0.0
3/6/20,Moldova,0,0,0,0,0.0,0.0
3/7/20,Moldova,0,0,0,0,0.0,0.0
3/8/20,Moldova,1,0,0,1,0.0,0.0
3/9/20,Moldova,1,0,0,1,0.0,0.0
3/10/20,Moldova,3,0,0,3,0.0,0.0
3/11/20,Moldova,3,0,0,3,0.0,0.0
3/12/20,Moldova,3,0,0,3,0.0,0.0
3/13/20,Moldova,6,0,0,6,0.0,0.0
3/14/20,Moldova,12,0,0,12,0.0,0.0
3/15/20,Moldova,23,0,0,23,0.0,0.0
3/16/20,Moldova,23,0,0,23,0.0,0.0
3/17/20,Moldova,30,0,1,29,0.0,3.33
3/18/20,Moldova,30,1,1,28,3.33,3.33
3/19/20,Moldova,49,1,1,47,2.04,2.04
3/20/20,Moldova,66,1,1,64,1.52,1.52
3/21/20,Moldova,80,1,1,78,1.25,1.25
3/22/20,Moldova,94,1,1,92,1.06,1.06
3/23/20,Moldova,109,1,1,107,0.92,0.92
3/24/20,Moldova,125,1,2,122,0.8,1.6
3/25/20,Moldova,149,1,2,146,0.67,1.34
3/26/20,Moldova,177,1,2,174,0.56,1.13
3/27/20,Moldova,199,2,2,195,1.01,1.01
3/28/20,Moldova,231,2,2,227,0.87,0.87
3/29/20,Moldova,263,2,2,259,0.76,0.76
3/30/20,Moldova,298,2,15,281,0.67,5.03
3/31/20,Moldova,353,4,18,331,1.13,5.1
4/1/20,Moldova,423,5,23,395,1.18,5.44
4/2/20,Moldova,505,6,23,476,1.19,4.55
1/23/20,Monaco,0,0,0,0,0.0,0.0
1/24/20,Monaco,0,0,0,0,0.0,0.0
1/25/20,Monaco,0,0,0,0,0.0,0.0
1/26/20,Monaco,0,0,0,0,0.0,0.0
1/27/20,Monaco,0,0,0,0,0.0,0.0
1/28/20,Monaco,0,0,0,0,0.0,0.0
1/29/20,Monaco,0,0,0,0,0.0,0.0
1/30/20,Monaco,0,0,0,0,0.0,0.0
1/31/20,Monaco,0,0,0,0,0.0,0.0
2/1/20,Monaco,0,0,0,0,0.0,0.0
2/2/20,Monaco,0,0,0,0,0.0,0.0
2/3/20,Monaco,0,0,0,0,0.0,0.0
2/4/20,Monaco,0,0,0,0,0.0,0.0
2/5/20,Monaco,0,0,0,0,0.0,0.0
2/6/20,Monaco,0,0,0,0,0.0,0.0
2/7/20,Monaco,0,0,0,0,0.0,0.0
2/8/20,Monaco,0,0,0,0,0.0,0.0
2/9/20,Monaco,0,0,0,0,0.0,0.0
2/10/20,Monaco,0,0,0,0,0.0,0.0
2/11/20,Monaco,0,0,0,0,0.0,0.0
2/12/20,Monaco,0,0,0,0,0.0,0.0
2/13/20,Monaco,0,0,0,0,0.0,0.0
2/14/20,Monaco,0,0,0,0,0.0,0.0
2/15/20,Monaco,0,0,0,0,0.0,0.0
2/16/20,Monaco,0,0,0,0,0.0,0.0
2/17/20,Monaco,0,0,0,0,0.0,0.0
2/18/20,Monaco,0,0,0,0,0.0,0.0
2/19/20,Monaco,0,0,0,0,0.0,0.0
2/20/20,Monaco,0,0,0,0,0.0,0.0
2/21/20,Monaco,0,0,0,0,0.0,0.0
2/22/20,Monaco,0,0,0,0,0.0,0.0
2/23/20,Monaco,0,0,0,0,0.0,0.0
2/24/20,Monaco,0,0,0,0,0.0,0.0
2/25/20,Monaco,0,0,0,0,0.0,0.0
2/26/20,Monaco,0,0,0,0,0.0,0.0
2/27/20,Monaco,0,0,0,0,0.0,0.0
2/28/20,Monaco,0,0,0,0,0.0,0.0
2/29/20,Monaco,1,0,0,1,0.0,0.0
3/1/20,Monaco,1,0,0,1,0.0,0.0
3/2/20,Monaco,1,0,0,1,0.0,0.0
3/3/20,Monaco,1,0,0,1,0.0,0.0
3/4/20,Monaco,1,0,0,1,0.0,0.0
3/5/20,Monaco,1,0,0,1,0.0,0.0
3/6/20,Monaco,1,0,0,1,0.0,0.0
3/7/20,Monaco,1,0,0,1,0.0,0.0
3/8/20,Monaco,1,0,0,1,0.0,0.0
3/9/20,Monaco,1,0,0,1,0.0,0.0
3/10/20,Monaco,1,0,0,1,0.0,0.0
3/11/20,Monaco,1,0,0,1,0.0,0.0
3/12/20,Monaco,2,0,0,2,0.0,0.0
3/13/20,Monaco,2,0,0,2,0.0,0.0
3/14/20,Monaco,2,0,0,2,0.0,0.0
3/15/20,Monaco,2,0,0,2,0.0,0.0
3/16/20,Monaco,7,0,0,7,0.0,0.0
3/17/20,Monaco,7,0,0,7,0.0,0.0
3/18/20,Monaco,7,0,0,7,0.0,0.0
3/19/20,Monaco,7,0,0,7,0.0,0.0
3/20/20,Monaco,11,0,0,11,0.0,0.0
3/21/20,Monaco,11,0,0,11,0.0,0.0
3/22/20,Monaco,23,0,1,22,0.0,4.35
3/23/20,Monaco,23,0,1,22,0.0,4.35
3/24/20,Monaco,23,0,1,22,0.0,4.35
3/25/20,Monaco,31,0,1,30,0.0,3.23
3/26/20,Monaco,33,0,1,32,0.0,3.03
3/27/20,Monaco,42,0,1,41,0.0,2.38
3/28/20,Monaco,42,0,1,41,0.0,2.38
3/29/20,Monaco,46,1,1,44,2.17,2.17
3/30/20,Monaco,49,1,1,47,2.04,2.04
3/31/20,Monaco,52,1,2,49,1.92,3.85
4/1/20,Monaco,55,1,2,52,1.82,3.64
4/2/20,Monaco,60,1,2,57,1.67,3.33
1/23/20,Mongolia,0,0,0,0,0.0,0.0
1/24/20,Mongolia,0,0,0,0,0.0,0.0
1/25/20,Mongolia,0,0,0,0,0.0,0.0
1/26/20,Mongolia,0,0,0,0,0.0,0.0
1/27/20,Mongolia,0,0,0,0,0.0,0.0
1/28/20,Mongolia,0,0,0,0,0.0,0.0
1/29/20,Mongolia,0,0,0,0,0.0,0.0
1/30/20,Mongolia,0,0,0,0,0.0,0.0
1/31/20,Mongolia,0,0,0,0,0.0,0.0
2/1/20,Mongolia,0,0,0,0,0.0,0.0
2/2/20,Mongolia,0,0,0,0,0.0,0.0
2/3/20,Mongolia,0,0,0,0,0.0,0.0
2/4/20,Mongolia,0,0,0,0,0.0,0.0
2/5/20,Mongolia,0,0,0,0,0.0,0.0
2/6/20,Mongolia,0,0,0,0,0.0,0.0
2/7/20,Mongolia,0,0,0,0,0.0,0.0
2/8/20,Mongolia,0,0,0,0,0.0,0.0
2/9/20,Mongolia,0,0,0,0,0.0,0.0
2/10/20,Mongolia,0,0,0,0,0.0,0.0
